Poésies parisiennes / Emmanuel Des Essarts | Gallica	2
Charles-Quint : chronique de sa vie intérieure et de sa vie politique, de son abdication et de sa retraite dans le cloître de Yuste / par Amédée Pichot,... | Gallica	2
Force ou richesse. Questions de l'année 1864 | Gallica	2
Nouveau choix de 500 cantiques sur les plus beaux airs ; précédé d'instructions et d'exercices spirituels (8e édition, revue, corrigée et augmentée) / par l'abbé Beaugeois | Gallica	2
[Oeuvres de Schiller. Volume 5 / traduction nouvelle, par Ad. Régnier] | Gallica	2
L'Abeille poétique du XIXe siècle, ou choix de poésies contemporaines, la plupart inédites, recueillies par J.-B. Pellissier | Gallica	2
Méthode ingénieuse, ou Alphabet syllabique français (Nouvelle édition, augmentée de plusieurs tableaux de syllabes...) | Gallica	2
La grande Bible des Noels, sur la Nativité de Jésus-Christ, augmentée de plusieurs beaux Noels nouveaux... | Gallica	2
Anne de Montmorency / par M. Ch. Beaumont | Gallica	2
Lui et Elle / par Paul de Musset | Gallica	2
Histoire ecclésiastique des Francs. Suivie d'un sommaire de ses autres ouvrages, et précédée de sa vie écrite au Xe siècle. Tome 1 / par saint Grégoire,... ; par Odon,... ; traduction nouvelle, par Henri Bordier | Gallica	2
Les mohicans de Paris. Tome 1 / par Alexandre Dumas | Gallica	2
Les Plaisirs du roi, par Pierre Zaccone... | Gallica	2
La politique universelle : décrets de l'avenir / par Émile de Girardin | Gallica	2
Vertu de Rosine, roman philosophique | Gallica	2
Lectures géographiques, par C. Raffy,.... Edition 2 | Gallica	2
Curiosités historiques | Gallica	2
L'envers d'une campagne : Italie 1859 / Charles Joliet | Gallica	2
Description particulière de l'Europe... (Nouvelle édition) / par E. Cortambert | Gallica	2
Théâtre et poésies d'Abel Jannet... | Gallica	2
Paris-album, historique et monumental, divisé en vingt arrondissements / par MM. Léo Lespès et Ch. Bertrand ; ill. de 250 gravures sur bois par Diolot | Gallica	2
Voyage en Asie et en Afrique, d'après les récits des derniers voyageurs / par MM. Eyriès et Alfred Jacobs | Gallica	2
Correspondance de Napoléon Ier. Tome 13 / publiée par ordre de l'Empereur Napoléon III | Gallica	2
La gloire de l'Europe chrétienne / par Léonce de Bellesrives [J.-B. Berger] | Gallica	2
Sobieski, ou La gloire de l'Europe chrétienne / par Léonce de Bellesrives | Gallica	2
Trésor des anecdotes comiques, remède contre l'ennui / préparé par Ana-Gramme Blismon (S. Blocquel) | Gallica	2
Les dragons de Villars : opéra-comique en trois actes. [suivi de] Une crise de ménage : comédie en un acte, mêlée de chants. Livr. 408 / par MM. Lockroy et Cormon ; par MM. Édouard Plouvier et Jules Adenis | Gallica	2
Baldrici, Dolensis archiepiscopi, Opera omnia : accedunt Honorii II, Romani pontificis, epistolae et diplomata, necnon Cosmae Pragensis, Alberici Aquensis chronica... / accurante J.-P. Migne,... | Gallica	2
Curiosités philologiques, géographiques et ethnologiques | Gallica	2
Album des voyages anciens et modernes... par M. l'abbé Paul Jouhanneaud,... | Gallica	2
Géographie élémentaire des collèges et des pensions enseignée sur les cartes et sans livre / par Th. Lebrun,... et A. Le Béalle,... | Gallica	2
L'homme qui rit. Tome 3 / Victor Hugo | Gallica	2
Cri d'une victime de l'arbitraire épiscopal substitué au droit en France au XIXe siècle, ou Mémoire de l'abbé Théolière à S.É. le cardinal de Bonald contre les abus de pouvoir : pour servir à l'histoire du clergé après la loi du 18 germinal an X (8 avril 1802). Edition 2 | Gallica	2
Description particulière de l'Europe... / par E. Cortambert | Gallica	2
Abécédaire des arts et métiers illustré, par M.-A. Blanchard | Gallica	2
L'homme qui a perdu son ombre, histoire merveilleuse de Pierre Schlémihl / par A. de Chamisso | Gallica	2
Le Serapeum de Memphis / découvert et décrit par Auguste Mariette ; ouvrage dédié à S. A. I. Mr le prince Napoléon et publié sous les auspices de S. E. M. Achille Fould Ministre d'Etat | Gallica	2
Les Noces de Pierrette, par Henri de Lacretelle | Gallica	2
Les oies de Noël : oeuvres illustrees de Champfleury | Gallica	2
L'âne mort et la femme guillotinée / par Jules Janin | Gallica	2
Les crimes célèbres / par Alexandre Dumas | Gallica	2
Études sur la province d'Oran, par L. Lacretelle | Gallica	2
Doctrine nouvelle sur l'origine, la nature... et le traitement des maladies contagieuses, à l'usage des gens du monde, par le Dr Crommelinck,... 3e édition | Gallica	2
Les vies des saints du Poitou et des personnages d'une éminente piété qui sont nés ou qui ont vécu dans cette province / par Ch. de Chergé,... | Gallica	2
L'empereur / par Victor Auger | Gallica	2
Encyclopédie militaire et maritime... : dictionnaire des armées de terre et de mer. Partie 2 / par le comte de Chesnel,... ; illustré dans le texte de plus de 1200 gravures au trait... par M. Jules Duvaux,... | Gallica	2
La Russie au ban de l'univers et du catholicisme / par Adrien Péladan,... | Gallica	2
B. Urbani II,... Epistolae, diplomata, sermones : accedunt saeculi XI auctores incertae aetatis et anonymi, sequuntur ad saecula IX. et X. appendices... inter alia complectentes S. Mathildis reginae epistolam ineditam... Ant. Dethieri,... commentario illustratam, necnon formularum veterum collectionem quam... adornavit... Eugenius de Rozière,... / accurante J.-P. Migne,... | Gallica	2
La Filleule, par George Sand... | Gallica	2
Poésies diverses de L.-P. Desabes,... | Gallica	2
De l'unité des races humaines d'après les données de la psychologie et de la physiologie / par M. Ladevi-Roche | Gallica	2
Histoire de la littérature française depuis ses origines jusqu'à la révolution. Tome 2 / par Eugène Géruzez,... | Gallica	2
Histoire de la littérature romaine. Tome 2 / par Paul Albert,... | Gallica	2
Guide de l'étranger à Bordeaux et dans le département de la Gironde (Nouvelle édition) / par Charles Cocks... | Gallica	2
Voyages et aventures d'un Portugais [F. Mendes Pinto], racontés par lui-même | Gallica	2
Grammaire française conforme aux principes de Lhomond... par M. Ch. Leroy,... et M. B. Alaffre,... | Gallica	2
Catilina : drame en 5 actes et 7 tableaux / par MM. Alexadre Dumas et Auguste Maquet | Gallica	2
Les fleurs / par Alphonse Karr | Gallica	2
La Lexicologie des écoles. Cours complet de langue française et de style, divisé en 3 années... par M. P. Larousse,... 2e année. Cours lexicologique du style. Guide du maître | Gallica	2
Lettre sur le commerce de la librairie : la propriété littéraire au XVIIIe siècle / par Diderot ; publiée pour la première fois par le comité de l'Association pour la défense de la propriété littéraire et artistique, avec une introduction par M. G. Guiffrey | Gallica	2
Histoire de monseigneur Olivier, évêque d'Evreux : d'après des documents originaux et des autographes très considérables / par Adolphe de Bouclon,... | Gallica	2
Propos de ville et propos de théâtre (Nouvelle édition considérablement augmentée) / par Henry Murger | Gallica	2
Le R. P. H.-D. Lacordaire, de l'ordre des Frères-Prêcheurs : sa vie intime et religieuse / par le R. P. B. Chocarne,... | Gallica	2
Souvenirs d'une favorite, par Alexandre Dumas... | Gallica	2
Angleterre, Écosse, Irlande : voyage pittoresque / par Louis Enault ; illustré de gravures-types par Gavarni | Gallica	2
Les Échos, fantaisies et souvenirs, par Hector Fleury | Gallica	2
M. Thiers et sa mission, par le Cte Alfred de La Guéronnière | Gallica	2
La Noblesse artiste et lettrée, tableau historique, par Xavier Heuschling,... | Gallica	2
Le Chemin le plus court, par Alphonse Karr | Gallica	2
Saint Augustin, ou l'Afrique au Ve siècle, par Amand Biéchy,... | Gallica	2
Chansons de Jean-Guêtré, l'ex-Saint-Cyrien | Gallica	2
Le fer rouge : nouveaux châtiments / Albert Glatigny | Gallica	2
De la Trichine et de la trichinose, par Henri Rodet,... | Gallica	2
L'enfant né hors mariage : le droit de l'enfant (2e édition) / par Émile Acollas | Gallica	2
Les jeunes voyageurs en Europe / par Antony Guichard | Gallica	2
Humbles remarques soumises [par C. Marsuzi de Aguirre] à S. A. I. Mgr le prince Napoléon sur la partie historique du discours qu'il a prononcé au Sénat dans la séance du 1er mars 1862 | Gallica	2
Les Aventures de Lydéric. Gabriel Lambert. Par Alexandre Dumas | Gallica	2
La Paix en Europe par l'alliance anglo-française. (30 décembre 1860.) | Gallica	2
Chansons et pasquilles lilloises : précédées d'un portrait de l'auteur et d'une notice sur l'orthographe du patois de Lille / par Desrousseaux | Gallica	2
Les Sabotiers de la Forêt-Noire, par Emmanuel Gonzalès | Gallica	2
Madame Napoléon | Gallica	2
Dictionnaire français illustré et encyclopédie universelle... par B. Dupiney de Vorepierre,... | Gallica	2
Le chasseur d'hommes / Emmanuel Gonzalès | Gallica	2
Explication historique des Instituts de l'empereur Justinien... précédée de l'Histoire de la législation romaine, et d'une Généralisation du droit romain... par M. Ortolan,... 6e édition.... Livres I et II des Instituts | Gallica	2
Système physique et moral de la femme (Nouvelle édition, augmentée d'une notice sur l'auteur et de travaux physiologiques) / par Roussel | Gallica	2
Frochot, préfet de la Seine : histoire administrative (1789-1815) / par Louis Passy | Gallica	2
Le Cymbalum mundi / de Bonaventure Des Périers ; par M. Éloi Johanneau | Gallica	2
Traité théorique et pratique d'économie politique. Partie pratique, ou Ergonomie / par J.-G. Courcelle-Seneuil... | Gallica	2
Le Cardinal Maury, sa vie et ses oeuvres, par M. Poujoulat | Gallica	2
La démagogie en 1793 à Paris, ou Histoire, jour par jour, de l'année 1793 : accompagnée de documents contemporains, rares ou inédits / recueillis, mis en ordre et commentés par C.-A. Dauban | Gallica	2
Analectes historiques / par M. Gachard,... | Gallica	2
Nouvelles ; suivies des Fantaisies du dériseur sensé / par Charles Nodier,... | Gallica	2
Histoire illustrée de la Corse : contenant environ trois cents dessins représentant divers sujets de géographie et d'histoire naturelle, les costumes anciens et modernes, les usages, les superstitions, les vues des paysages et des monuments, les plans des golfes, des anses et des ports... des vignettes de faits historiques et les portraits des hommes célèbres avec leurs biographies / par l'abbé Jean-Ange Galletti | Gallica	2
Les voyages lointains d'un bourgeois désoeuvré : au delà des monts, de Paris à Venise, de Venise à Naples, de Naples à Paris / par A. Carro,... | Gallica	2
Les cent nouvelles nouvelles dites Les cent nouvelles du roi Louis XI (Nouvelle édition revue sur l'édition originale, avec des notes et une introduction) | Gallica	2
Correspondance de Napoléon Ier. Tome 3 / publiée par ordre de l'Empereur Napoléon III | Gallica	2
Histoire de la monarchie napoléonienne : à l'usage des familles chrétiennes et des maisons d'éducation / par M. Alphonse Potin,... | Gallica	2
Traité théorique et pratique d'économie politique. Partie théorique, ou Ploutologie / par J.-G. Courcelle-Seneuil... | Gallica	2
Récréations philologiques, ou Recueil de notes pour servir à l'histoire des mots de la langue française. Tome 2 / par F. Génin | Gallica	2
Réimpression du Journal officiel de la République française sous la Commune, du 19 mars au 24 mai 1871... | Gallica	2
Histoire de saint Martin, évêque de Tours, contenant l'histoire de sa vie et celle de son culte, par Achille Dupuy,... | Gallica	2
Le Livre des époux. Guide pour la guérison de l'impuissance, de la stérilité et de toutes les maladies des organes génitaux, par le Dr Rauland,... | Gallica	2
Essai historique sur la ville d'Embrun / par M. l'abbé A. Sauret | Gallica	2
[Oeuvres de Schiller. Volume 3 / traduction nouvelle, par Ad. Régnier] | Gallica	2
Souvenirs du premier Empire / publiés par M. Kermoysan | Gallica	2
La marquise de Brinvilliers ; La comtesse de Saint-Géran ; Jeanne de Naples ; Vaninka / Alexandre Dumas | Gallica	2
Les maîtresses parisiennes : scènes de la vie moderne / Arnould Frémy | Gallica	2
Cartulaire de Notre-Dame de Chartres / publié sous les auspices de cette société... par MM. E. de Lépinois et Lucien Merlet | Gallica	2
Les Abbés de Saint-Bertin, d'après les anciens monuments de ce monastère, par M. Henri de Laplane,... | Gallica	2
